14989.6 240 0.02400
8993.76000 379 0.03790
7356.29610 440 0.04400
2997.92000 1050 0.10500
299.79200 4509 0.45090
29.97920 5925 0.59250
11.99168 4162 0.41620
2.99792 654 0.06540
0.89938 5 0.00050
