#: table_doi: 10.17182/hepdata.137762.v1/t70
#: name: excl_xsec_strong_chi0_1250
#: description: Exclusion limits at 95% CL on the production cross section in the strong gluino pair production models and m($	ilde{\chi}^0_1$)=1.25 TeV
#: data_file: excl_xsec_strong_chi0_1250.yaml
#: keyword observables: CLS | SIG
#: keyword reactions: P P --> GLUINO GLUINO X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X | P P --> NEUTRALINO2 NEUTRALINO1 X | P P --> CHARGINO1 NEUTRALINO1 X | P P --> CHARGINO1 CHARGINO1 X | P P --> CHARGINO1 NEUTRALINO2 X
#: keyword cmenergies: 13000
#: keyword phrases: SUSY | Supersymmetry | RPV | Proton-Proton Scattering
#: Lifetime,
#: Limit,
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Predicted [fb],theory +,theory -
1800.0,2.93,-0.515,0.515
2000.0,1.01,-0.196,0.196
2200.0,0.356,-0.0777,0.0777
2400.0,0.128,-0.0322,0.0322
2600.0,0.0462,-0.014,0.014

#: Lifetime,0.01ns
#: Limit,Observed
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Observed_tau_0p01ns [fb]
1800.0,0.19301
2000.0,0.18621
2200.0,0.15411
2400.0,0.14132
2600.0,0.12453

#: Lifetime,0.01ns
#: Limit,Expected
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Expected_tau_0p01ns [fb],stat+syst +,stat+syst -
1800.0,0.15305,-0.0024365,0.058184
2000.0,0.1713,-0.0025601,0.051508
2200.0,0.13043,-0.0024856,0.042789
2400.0,0.11462,-0.0022488,0.040801
2600.0,0.10289,-0.0015178,0.035305

#: Lifetime,0.1ns
#: Limit,Observed
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Observed_tau_0p1ns [fb]
1800.0,0.034713
2000.0,0.035509
2200.0,0.033822
2400.0,0.035935
2600.0,0.034151

#: Lifetime,0.1ns
#: Limit,Expected
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Expected_tau_0p1ns [fb],stat+syst +,stat+syst -
1800.0,0.0288,-0.00059913,0.0099337
2000.0,0.0281,-0.00038249,0.010158
2200.0,0.027838,-0.00088601,0.010705
2400.0,0.030255,-0.00040175,0.010805
2600.0,0.028508,-0.00068916,0.0098913

#: Lifetime,1.0ns
#: Limit,Observed
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Observed_tau_1p0ns [fb]
1800.0,0.057036
2000.0,0.060797
2200.0,0.063535
2400.0,0.060954
2600.0,0.062585

#: Lifetime,1.0ns
#: Limit,Expected
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Expected_tau_1p0ns [fb],stat+syst +,stat+syst -
1800.0,0.045395,-0.0015554,0.016947
2000.0,0.045409,-0.0020597,0.01761
2200.0,0.050701,-0.0046258,0.016858
2400.0,0.049103,-0.003546,0.016836
2600.0,0.049454,-0.0032535,0.018019

#: Lifetime,10.0ns
#: Limit,Observed
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Observed_tau_10p0ns [fb]
1800.0,0.28678
2000.0,0.32319
2200.0,0.30967
2400.0,0.31931
2600.0,0.35869

#: Lifetime,10.0ns
#: Limit,Expected
#: Luminosity [fb$^{-1}$],139
#: Energy [TeV],13
Gluino Mass [GeV],Expected_tau_10p0ns [fb],stat+syst +,stat+syst -
1800.0,0.23725,-0.01281,0.097008
2000.0,0.24129,-0.014402,0.09622
2200.0,0.24363,-0.00698,0.096224
2400.0,0.26437,-0.0090874,0.093037
2600.0,0.28477,-0.011263,0.10278

