0.003 0.0388733
0.01 0.00164145
0.04 0.000239966
0.1 0.000171185
0.4 0.000188206
1.0 0.000247892
3.0 0.000445787
10.0 0.00120926
24.538 0.00241005
30.0 0.00279038
50.0 0.00432418
