1.000000e+02 2.478920e-04
2.000000e+02 2.465020e-04
4.000000e+02 2.569080e-04
6.000000e+02 2.704760e-04
8.000000e+02 2.864340e-04
1.000000e+03 3.923930e-04
1.200000e+03 1.042520e-03
1.270000e+03 2.045610e-03
1.300000e+03 3.923010e-03
1.320000e+03 6.211010e-03
1.350000e+03 2.894100e-02
1.370000e+03 6.417240e-01
