 C_Mass(GeV)   N_Mass(GeV)    tau(ns)    Init_xs(fb)      EAxEE           TAxTE        EAxEExTAxTE       total_eff    xs100(fb)     xslim(fb)         Ntr          r        MCev 
   500.000     499.843         4.000      1.624      2.9159e-01      4.7308e-02      1.3795e-02      4.0558e-03    6.585e-03     5.424e+01       2.38e-01    2.99e-02    6262998 
   500.000     499.843         5.000      1.624      2.9159e-01      3.9858e-02      1.1622e-02      3.4075e-03    5.532e-03     6.456e+01       2.00e-01    2.51e-02    6285110 
   500.000     499.843         6.000      1.624      2.9159e-01      3.4451e-02      1.0045e-02      2.9410e-03    4.775e-03     7.480e+01       1.72e-01    2.17e-02    6292693 
   500.000     499.843         7.000      1.624      2.9159e-01      3.0307e-02      8.8371e-03      2.5833e-03    4.194e-03     8.516e+01       1.51e-01    1.91e-02    6298588 
   500.000     499.843         8.000      1.624      2.9159e-01      2.7052e-02      7.8879e-03      2.3032e-03    3.739e-03     9.552e+01       1.35e-01    1.70e-02    6299052 
   500.000     499.843         9.000      1.624      2.9159e-01      2.4488e-02      7.1404e-03      2.0832e-03    3.382e-03     1.056e+02       1.22e-01    1.54e-02    6298532 
   500.000     499.843         10.000      1.624      2.9159e-01      2.2283e-02      6.4975e-03      1.8939e-03    3.075e-03     1.162e+02       1.11e-01    1.40e-02    6296462 
   600.000     599.843         0.010      0.667      3.5963e-01      2.7309e-10      9.8212e-11      2.5902e-11    1.729e-11     8.494e+09       6.24e-10    7.86e-11    2 
   600.000     599.843         0.015      0.667      3.5963e-01      6.8328e-07      2.4573e-07      6.5242e-08    4.354e-08     3.372e+06       1.57e-06    1.98e-07    83 
   600.000     599.843         0.020      0.667      3.5963e-01      6.5490e-06      2.3552e-06      6.2934e-07    4.200e-07     3.496e+05       1.52e-05    1.91e-06    747 
   600.000     599.843         0.025      0.667      3.5963e-01      3.1534e-05      1.1340e-05      3.0101e-06    2.009e-06     7.309e+04       7.25e-05    9.13e-06    2923 
   600.000     599.843         0.030      0.667      3.5963e-01      9.3684e-05      3.3691e-05      8.9940e-06    6.002e-06     2.446e+04       2.17e-04    2.73e-05    7730 
   600.000     599.843         0.040      0.667      3.5963e-01      4.2108e-04      1.5143e-04      4.0623e-05    2.711e-05     5.416e+03       9.79e-04    1.23e-04    29514 
   600.000     599.843         0.050      0.667      3.5963e-01      1.1413e-03      4.1043e-04      1.0968e-04    7.320e-05     2.006e+03       2.64e-03    3.33e-04    72181 
   600.000     599.843         0.060      0.667      3.5963e-01      2.3512e-03      8.4555e-04      2.2549e-04    1.505e-04     9.757e+02       5.43e-03    6.84e-04    137565 
   600.000     599.843         0.070      0.667      3.5963e-01      4.0535e-03      1.4577e-03      3.8884e-04    2.595e-04     5.658e+02       9.37e-03    1.18e-03    225035 
   600.000     599.843         0.080      0.667      3.5963e-01      6.1964e-03      2.2284e-03      5.9367e-04    3.962e-04     3.706e+02       1.43e-02    1.80e-03    330276 
   600.000     599.843         0.090      0.667      3.5963e-01      8.7797e-03      3.1574e-03      8.4036e-04    5.608e-04     2.618e+02       2.02e-02    2.55e-03    452478 
   600.000     599.843         0.100      0.667      3.5963e-01      1.1682e-02      4.2010e-03      1.1182e-03    7.462e-04     1.967e+02       2.69e-02    3.39e-03    587004 
   600.000     599.843         0.150      0.667      3.5963e-01      2.8637e-02      1.0299e-02      2.7396e-03    1.828e-03     8.030e+01       6.60e-02    8.31e-03    1353581 
   600.000     599.843         0.200      0.667      3.5963e-01      4.5740e-02      1.6449e-02      4.3733e-03    2.919e-03     5.031e+01       1.05e-01    1.33e-02    2139687 
   600.000     599.843         0.250      0.667      3.5963e-01      6.0578e-02      2.1786e-02      5.7890e-03    3.863e-03     3.800e+01       1.39e-01    1.76e-02    2858785 
   600.000     599.843         0.300      0.667      3.5963e-01      7.2251e-02      2.5984e-02      6.9070e-03    4.609e-03     3.185e+01       1.66e-01    2.09e-02    3482561 
   600.000     599.843         0.400      0.667      3.5963e-01      8.8482e-02      3.1821e-02      8.4517e-03    5.640e-03     2.603e+01       2.04e-01    2.56e-02    4487044 
   600.000     599.843         0.500      0.667      3.5963e-01      9.7527e-02      3.5073e-02      9.3079e-03    6.212e-03     2.364e+01       2.24e-01    2.82e-02    5233315 
   600.000     599.843         0.600      0.667      3.5963e-01      1.0204e-01      3.6697e-02      9.7319e-03    6.495e-03     2.261e+01       2.34e-01    2.95e-02    5790791 
   600.000     599.843         0.700      0.667      3.5963e-01      1.0369e-01      3.7290e-02      9.8858e-03    6.597e-03     2.225e+01       2.38e-01    3.00e-02    6214159 
   600.000     599.843         0.800      0.667      3.5963e-01      1.0368e-01      3.7286e-02      9.8769e-03    6.591e-03     2.227e+01       2.38e-01    3.00e-02    6546904 
   600.000     599.843         0.900      0.667      3.5963e-01      1.0268e-01      3.6925e-02      9.7761e-03    6.524e-03     2.250e+01       2.36e-01    2.97e-02    6807703 
   600.000     599.843         1.000      0.667      3.5963e-01      1.0095e-01      3.6305e-02      9.6045e-03    6.410e-03     2.291e+01       2.31e-01    2.91e-02    7020549 
   600.000     599.843         1.500      0.667      3.5963e-01      8.9274e-02      3.2105e-02      8.4688e-03    5.652e-03     2.598e+01       2.04e-01    2.57e-02    7626149 
   600.000     599.843         2.000      0.667      3.5963e-01      7.8058e-02      2.8072e-02      7.3871e-03    4.930e-03     2.978e+01       1.78e-01    2.24e-02    7898803 
   600.000     599.843         2.500      0.667      3.5963e-01      6.8689e-02      2.4702e-02      6.4902e-03    4.331e-03     3.390e+01       1.56e-01    1.97e-02    8030848 
   600.000     599.843         3.000      0.667      3.5963e-01      6.1111e-02      2.1977e-02      5.7622e-03    3.845e-03     3.818e+01       1.39e-01    1.75e-02    8108523 
   600.000     599.843         4.000      0.667      3.5963e-01      4.9975e-02      1.7972e-02      4.7026e-03    3.138e-03     4.678e+01       1.13e-01    1.43e-02    8184455 
   600.000     599.843         5.000      0.667      3.5963e-01      4.2292e-02      1.5210e-02      3.9709e-03    2.650e-03     5.540e+01       9.57e-02    1.20e-02    8215926 
   600.000     599.843         6.000      0.667      3.5963e-01      3.6570e-02      1.3152e-02      3.4292e-03    2.289e-03     6.415e+01       8.26e-02    1.04e-02    8229671 
   600.000     599.843         7.000      0.667      3.5963e-01      3.2205e-02      1.1582e-02      3.0175e-03    2.014e-03     7.291e+01       7.27e-02    9.15e-03    8234461 
   600.000     599.843         8.000      0.667      3.5963e-01      2.8775e-02      1.0348e-02      2.6925e-03    1.797e-03     8.171e+01       6.49e-02    8.17e-03    8237969 
   600.000     599.843         9.000      0.667      3.5963e-01      2.5978e-02      9.3423e-03      2.4298e-03    1.622e-03     9.054e+01       5.85e-02    7.37e-03    8238221 
   600.000     599.843         10.000      0.667      3.5963e-01      2.3661e-02      8.5091e-03      2.2098e-03    1.475e-03     9.956e+01       5.32e-02    6.70e-03    8235526 
   700.000     699.843         0.010      0.298      4.1427e-01      2.6462e-08      1.0962e-08      2.4125e-09    7.192e-10     9.119e+07       2.60e-08    3.27e-09    3 
   700.000     699.843         0.015      0.298      4.1427e-01      4.4779e-07      1.8550e-07      3.9896e-08    1.189e-08     5.514e+06       4.29e-07    5.40e-08    77 
   700.000     699.843         0.020      0.298      4.1427e-01      3.8685e-06      1.6026e-06      3.8370e-07    1.144e-07     5.734e+05       4.13e-06    5.20e-07    548 
   700.000     699.843         0.025      0.298      4.1427e-01      1.9990e-05      8.2812e-06      2.1027e-06    6.269e-07     1.046e+05       2.26e-05    2.85e-06    2416 
   700.000     699.843         0.030      0.298      4.1427e-01      6.3256e-05      2.6205e-05      6.7165e-06    2.002e-06     3.276e+04       7.23e-05    9.10e-06    6742 
   700.000     699.843         0.040      0.298      4.1427e-01      3.1123e-04      1.2893e-04      3.2395e-05    9.658e-06     6.791e+03       3.49e-04    4.39e-05    27271 
   700.000     699.843         0.050      0.298      4.1427e-01      8.9374e-04      3.7025e-04      9.3253e-05    2.780e-05     2.359e+03       1.00e-03    1.26e-04    69989 
   700.000     699.843         0.060      0.298      4.1427e-01      1.9060e-03      7.8960e-04      1.9790e-04    5.900e-05     1.112e+03       2.13e-03    2.68e-04    137321 
   700.000     699.843         0.070      0.298      4.1427e-01      3.3674e-03      1.3950e-03      3.4738e-04    1.036e-04     6.333e+02       3.74e-03    4.71e-04    228533 
   700.000     699.843         0.080      0.298      4.1427e-01      5.2789e-03      2.1869e-03      5.4462e-04    1.624e-04     4.040e+02       5.86e-03    7.38e-04    341939 
   700.000     699.843         0.090      0.298      4.1427e-01      7.5855e-03      3.1424e-03      7.7921e-04    2.323e-04     2.823e+02       8.39e-03    1.06e-03    473683 
   700.000     699.843         0.100      0.298      4.1427e-01      1.0250e-02      4.2464e-03      1.0492e-03    3.128e-04     2.097e+02       1.13e-02    1.42e-03    621894 
   700.000     699.843         0.150      0.298      4.1427e-01      2.6445e-02      1.0955e-02      2.6851e-03    8.005e-04     8.193e+01       2.89e-02    3.64e-03    1488761 
   700.000     699.843         0.200      0.298      4.1427e-01      4.3502e-02      1.8021e-02      4.3977e-03    1.311e-03     5.003e+01       4.73e-02    5.96e-03    2406049 
   700.000     699.843         0.250      0.298      4.1427e-01      5.8464e-02      2.4220e-02      5.8939e-03    1.757e-03     3.733e+01       6.34e-02    7.99e-03    3251176 
   700.000     699.843         0.300      0.298      4.1427e-01      7.0739e-02      2.9305e-02      7.1210e-03    2.123e-03     3.089e+01       7.66e-02    9.65e-03    3997320 
   700.000     699.843         0.400      0.298      4.1427e-01      8.8106e-02      3.6499e-02      8.8517e-03    2.639e-03     2.485e+01       9.53e-02    1.20e-02    5217605 
   700.000     699.843         0.500      0.298      4.1427e-01      9.8112e-02      4.0645e-02      9.8479e-03    2.936e-03     2.234e+01       1.06e-01    1.33e-02    6126316 
   700.000     699.843         0.600      0.298      4.1427e-01      1.0344e-01      4.2850e-02      1.0374e-02    3.093e-03     2.121e+01       1.12e-01    1.41e-02    6810467 
   700.000     699.843         0.700      0.298      4.1427e-01      1.0571e-01      4.3792e-02      1.0597e-02    3.159e-03     2.076e+01       1.14e-01    1.44e-02    7340326 
   700.000     699.843         0.800      0.298      4.1427e-01      1.0617e-01      4.3981e-02      1.0631e-02    3.169e-03     2.069e+01       1.14e-01    1.44e-02    7748027 
   700.000     699.843         0.900      0.298      4.1427e-01      1.0536e-01      4.3645e-02      1.0544e-02    3.144e-03     2.086e+01       1.13e-01    1.43e-02    8070524 
   700.000     699.843         1.000      0.298      4.1427e-01      1.0392e-01      4.3049e-02      1.0394e-02    3.099e-03     2.117e+01       1.12e-01    1.41e-02    8331232 
   700.000     699.843         1.500      0.298      4.1427e-01      9.2586e-02      3.8355e-02      9.2368e-03    2.754e-03     2.382e+01       9.94e-02    1.25e-02    9092077 
   700.000     699.843         2.000      0.298      4.1427e-01      8.1226e-02      3.3649e-02      8.0922e-03    2.413e-03     2.719e+01       8.71e-02    1.10e-02    9426295 
   700.000     699.843         2.500      0.298      4.1427e-01      7.1626e-02      2.9672e-02      7.1204e-03    2.123e-03     3.090e+01       7.66e-02    9.65e-03    9594632 
   700.000     699.843         3.000      0.298      4.1427e-01      6.3971e-02      2.6501e-02      6.3522e-03    1.894e-03     3.463e+01       6.84e-02    8.61e-03    9690660 
   700.000     699.843         4.000      0.298      4.1427e-01      5.2466e-02      2.1735e-02      5.1984e-03    1.550e-03     4.232e+01       5.59e-02    7.05e-03    9781509 
   700.000     699.843         5.000      0.298      4.1427e-01      4.4325e-02      1.8362e-02      4.3818e-03    1.306e-03     5.021e+01       4.72e-02    5.94e-03    9819052 
   700.000     699.843         6.000      0.298      4.1427e-01      3.8388e-02      1.5903e-02      3.7887e-03    1.130e-03     5.807e+01       4.08e-02    5.14e-03    9834131 
   700.000     699.843         7.000      0.298      4.1427e-01      3.3789e-02      1.3998e-02      3.3317e-03    9.933e-04     6.603e+01       3.59e-02    4.51e-03    9837837 
   700.000     699.843         8.000      0.298      4.1427e-01      3.0200e-02      1.2511e-02      2.9736e-03    8.865e-04     7.398e+01       3.20e-02    4.03e-03    9839931 
   700.000     699.843         9.000      0.298      4.1427e-01      2.7281e-02      1.1301e-02      2.6853e-03    8.006e-04     8.193e+01       2.89e-02    3.64e-03    9840374 
   700.000     699.843         10.000     0.298      4.1427e-01      2.4882e-02      1.0308e-02      2.4450e-03    7.289e-04     8.998e+01       2.63e-02    3.31e-03    9837891 
 
